0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 5.400000000000000000e+01 1.630000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 1.910000000000000000e+02 1.590000000000000000e+02 9.600000000000000000e+01 4.800000000000000000e+01 1.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.320000000000000000e+02 1.880000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.240000000000000000e+02 4.100000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.200000000000000000e+02 1.500000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.210000000000000000e+02 1.340000000000000000e+02 1.400000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00
0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.010000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.320000000000000000e+02 1.880000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.240000000000000000e+02 4.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.900000000000000000e+01 8.600000000000000000e+01 1.150000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.210000000000000000e+02 1.340000000000000000e+02 1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+01 4.800000000000000000e+01 9.600000000000000000e+01 1.590000000000000000e+02 1.910000000000000000e+02 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 1.630000000000000000e+02 5.400000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00
0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 1.400000000000000000e+02 1.340000000000000000e+02 1.210000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.500000000000000000e+02 2.200000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 4.100000000000000000e+01 1.240000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.880000000000000000e+02 2.320000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+01 4.800000000000000000e+01 9.600000000000000000e+01 1.590000000000000000e+02 1.910000000000000000e+02 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 1.630000000000000000e+02 5.400000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 1.210000000000000000e+02 1.340000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.340000000000000000e+02 1.210000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 1.210000000000000000e+02 1.340000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.340000000000000000e+02 1.210000000000000000e+02 1.150000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.010000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.010000000000000000e+02 2.550000000000000000e+02 6.400000000000000000e+01 4.800000000000000000e+01 1.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.100000000000000000e+01 1.240000000000000000e+02 1.470000000000000000e+02 1.080000000000000000e+02 8.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000000e+01 6.700000000000000000e+01 1.080000000000000000e+02 1.470000000000000000e+02 1.240000000000000000e+02 4.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.400000000000000000e+01 1.630000000000000000e+02 2.260000000000000000e+02 2.450000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.100000000000000000e+01 1.240000000000000000e+02 1.470000000000000000e+02 1.080000000000000000e+02 1.310000000000000000e+02 2.140000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 1.150000000000000000e+02 1.210000000000000000e+02 1.340000000000000000e+02 1.050000000000000000e+02 3.500000000000000000e+01 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.140000000000000000e+02 1.310000000000000000e+02 8.900000000000000000e+01 8.900000000000000000e+01 1.310000000000000000e+02 2.140000000000000000e+02 2.140000000000000000e+02 1.310000000000000000e+02 8.900000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 2.070000000000000000e+02 2.390000000000000000e+02 2.390000000000000000e+02 2.070000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00
0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 8.900000000000000000e+01 6.700000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.500000000000000000e+01 1.050000000000000000e+02 1.340000000000000000e+02 1.210000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000000e+01 6.700000000000000000e+01 1.080000000000000000e+02 1.470000000000000000e+02 1.240000000000000000e+02 4.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+01 4.800000000000000000e+01 9.600000000000000000e+01 1.590000000000000000e+02 1.430000000000000000e+02 4.800000000000000000e+01 1.600000000000000000e+01 4.800000000000000000e+01 6.400000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.010000000000000000e+02 2.010000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.010000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02
0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.400000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 1.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.170000000000000000e+02 2.170000000000000000e+02 2.260000000000000000e+02 2.380000000000000000e+02 2.490000000000000000e+02 2.170000000000000000e+02 1.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 6.400000000000000000e+01 1.120000000000000000e+02 1.690000000000000000e+02 2.260000000000000000e+02 2.170000000000000000e+02 1.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.400000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 1.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.400000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 1.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.400000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 1.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.400000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 1.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.400000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 1.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 1.570000000000000000e+02 2.220000000000000000e+02 2.220000000000000000e+02 1.570000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02
0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 1.720000000000000000e+02 8.300000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 8.300000000000000000e+01 1.720000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 6.400000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00
